#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
223	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Mazanka E (2010)	20573982	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
223	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Mazanka E (2008)	18715118	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
223	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
224	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Mazanka E (2010)	20573982	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
224	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Mazanka E (2008)	18715118	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
224	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
225	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Mazanka E (2008)	18715118	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
225	855561	35668	YNL161W	CBK1	serine/threonine protein kinase CBK1|L000004609	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
240	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
241	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
242	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
243	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
244	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
245	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
246	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
246	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
247	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
247	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
249	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
250	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
253	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
253	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
254	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
254	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
255	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
255	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
259	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
259	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
260	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
260	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
261	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
261	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
263	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
263	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
264	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
264	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
265	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
265	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
266	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
266	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
269	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
270	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
271	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
271	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
271	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
271	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
272	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
272	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
272	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
272	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
275	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
275	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
276	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
276	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
277	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
277	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
308	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
308	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
309	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
309	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
310	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
310	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
311	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
311	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
312	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
312	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
313	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
313	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
314	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
314	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
319	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
319	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
320	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
320	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
321	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
321	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
322	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
322	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
323	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
323	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
324	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
324	856236	36287	YPR119W	CLB2	B-type cyclin CLB2|L000000350	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
325	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
326	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
327	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
328	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
329	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
330	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
331	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
361	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Kosugi S (2009)	19520826	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
362	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Kosugi S (2009)	19520826	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
363	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
363	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
364	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
364	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
365	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
365	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
366	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
366	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
367	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
367	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
368	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
368	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
369	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
369	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
370	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
370	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
371	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
371	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
372	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
372	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
373	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
373	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
374	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2008)	18287090	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
